Season,Short Conference Name,Adjusted Tempo,Adjusted Tempo Rank,Raw Tempo,Raw Tempo Rank,Adjusted Offensive Efficiency,Adjusted Offensive Efficiency Rank,Raw Offensive Efficiency,Raw Offensive Efficiency Rank,Adjusted Defensive Efficiency,Adjusted Defensive Efficiency Rank,Raw Defensive Efficiency,Raw Defensive Efficiency Rank,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate,OffFT,RankOffFT,Off2PtFG,RankOff2PtFG,Off3PtFG,RankOff3PtFG,DefFT,RankDefFT,Def2PtFG,RankDef2PtFG,Def3PtFG,RankDef3PtFG,FG2Pct,RankFG2Pct,FG3Pct,RankFG3Pct,FTPct,RankFTPct,BlockPct,RankBlockPct,OppFG2Pct,RankOppFG2Pct,OppFG3Pct,RankOppFG3Pct,OppFTPct,RankOppFTPct,OppBlockPct,RankOppBlockPct,FG3Rate,RankFG3Rate,OppFG3Rate,RankOppFG3Rate,ARate,RankARate,OppARate,RankOppARate,StlRate,RankStlRate,OppStlRate,RankOppStlRate,AvgHeight,Mapped Conference Name,Mapped ESPN Team Name,Seed,Region,Post-Season Tournament,Post-Season Tournament Sorting Index,Tournament Winner?,Tournament Championship?,Final Four?,Top 12 in AP Top 25 During Week 6?,Pre-Tournament.Tempo,Pre-Tournament.AdjTempo,School Type
2009,ACC,72.9,6,75.8,4,123.2,1,117.2,1,92.1,18,95.2,44,52.8395,45,16.4854,10,38.8848,21,39.7531,75.0,22.1346,77.0,54.7605,98.0,23.1049,285.0,15.8724,332.0,54.1839,95.0,29.9437,87.0,51.0169,62.0,38.4848,24.0,75.5694,15.0,11.6883,44.0,44.6506,46.0,33.6283,132.0,69.2308,192.0,9.3785,213.0,27.1605,300.0,32.8488,170.0,56.9576,100.0,51.1134,94.0,0.1107,74.0,0.094,133.0,77.22,Atlantic Coast Conference (ACC),North Carolina,1.0,South,March Madness,1.0,1.0,1.0,1.0,1.0,75.9017,72.454,Public
2022,WCC,72.5,5,73.8,6,120.7,3,118.1,2,89.7,10,89.8,5,58.6826347305389,2,15.6294672638902,34,29.1234684260132,146,30.6387225548902,161.0,15.6989247311828,295.0,56.1290322580645,48.0,28.1720430107527,255.0,15.5733836715432,296.0,54.5540349221331,58.0,29.8725814063237,228.0,60.4166666666667,2.0,37.0056497175141,28.0,71.3355048859935,183.0,13.4393063583815,24.0,41.7630057803468,1.0,30.5354558610709,37.0,69.9152542372881,86.0,7.09876543209877,40.0,35.3293413173653,240.0,33.3012048192771,49.0,55.311004784689,72.0,41.318124207858,17.0,0.086830373688279,232.0,0.0821711829050054,64.0,78.74,West Coast Conference (WCC),Gonzaga,1.0,West,March Madness,1.0,0.0,0.0,0.0,1.0,73.7703,72.4831,Private
2025,SEC,63.7,349,65.0,327,120.7,17,113.9,40,89.7,3,97.2,15,52.5491113189897,94,16.0834557147921,106,35.5573637103336,23,35.5472404115996,103.0,20.1208674013509,109.0,46.4984002843939,277.0,33.3807323142552,118.0,18.8151856487276,189.0,46.6416353775553,289.0,34.5431789737171,71.0,54.0049545829893,67.0,33.764832793959,182.0,74.4736842105263,101.0,15.0959132610509,7.0,46.6221851542952,25.0,28.6604361370717,3.0,73.9344262295082,275.0,9.16597853014038,166.0,43.3582787652011,79.0,44.5420906567993,333.0,60.5997931747673,22.0,46.9461077844311,57.0,0.106547830050134,97.0,0.0907479617157037,115.0,77.13,Southeastern Conference (SEC),Tennessee,2.0,Midwest,March Madness,1.0,0.0,0.0,0.0,1.0,65.4662,63.6184,Public
2007,SEC,65.8,162,67.2,153,122.8,1,118.4,1,92.0,13,93.1,14,59.5929,1,20.7312,132,37.6196,42,43.6593,34.0,20.2318,169.0,51.8635,161.0,27.9048,175.0,16.853,301.0,58.4665,8.0,24.6805,282.0,58.7234,1.0,40.8528,8.0,69.239,167.0,12.2707,44.0,46.2998,90.0,28.5319,1.0,66.0407,36.0,6.9504,35.0,34.0197,166.0,31.3504,76.0,54.7556,181.0,45.7356,9.0,0.0988,155.0,0.1066,225.0,77.87,Southeastern Conference (SEC),Florida,1.0,Midwest,March Madness,1.0,1.0,1.0,1.0,1.0,67.2672,64.9276,Public
2019,B10,66.9,211,67.9,238,121.0,5,113.3,14,90.2,9,95.0,17,55.1793721973094,20,18.5010578064238,175,33.8969404186795,26,33.5874439461883,167.0,18.6446280991736,188.0,49.7190082644628,164.0,31.6363636363636,188.0,17.5217048145225,245.0,49.3291239147593,188.0,33.1491712707182,130.0,54.2568542568543,38.0,37.7962085308057,31.0,75.3004005340454,31.0,13.7307434695244,21.0,41.8620227729404,2.0,31.638418079096,38.0,67.8899082568807,39.0,8.44155844155844,108.0,37.847533632287,190.0,37.2161480235492,131.0,66.7600373482726,1.0,51.9337016574586,175.0,0.0754302762493139,282.0,0.0911918265103646,208.0,77.55,Big Ten Conference (Big 10),Michigan State,2.0,East,March Madness,1.0,0.0,0.0,1.0,1.0,68.4006,67.4035,Public
2019,ACC,72.1,20,73.1,27,120.0,7,113.1,15,89.3,6,93.0,8,53.5980148883375,53,17.5147376827069,112,35.6017191977077,14,33.2092638544251,179.0,17.5310213172129,241.0,55.9338211899459,20.0,26.5351574928412,310.0,15.6444099378882,318.0,54.8913043478261,17.0,29.4642857142857,267.0,58.019801980198,4.0,30.7862679955703,327.0,68.6176836861768,252.0,16.3590070019096,3.0,45.0031826861871,18.0,29.9763033175355,15.0,69.6027633851468,112.0,7.98679867986799,68.0,37.3449131513648,209.0,34.9482401656315,55.0,52.3768366464996,156.0,49.8958333333333,113.0,0.124182361438864,5.0,0.0872147798544626,164.0,78.66,Atlantic Coast Conference (ACC),Duke,1.0,East,March Madness,1.0,0.0,0.0,0.0,1.0,73.6764,72.2115,Private
2015,BE,64.2,183,65.0,166,122.7,4,117.2,5,92.0,12,93.2,15,55.3333,13,16.254,33,32.5153,116,41.7949,58.0,21.6412,128.0,42.8468,339.0,35.512,32.0,18.5135,271.0,55.0844,42.0,26.4022,244.0,53.0099,22.0,38.9486,21.0,73.1288,47.0,10.961,101.0,45.3453,83.0,30.538,21.0,68.0067,100.0,8.6253,95.0,42.9231,22.0,32.1792,111.0,62.2271,15.0,53.9523,203.0,0.118,21.0,0.0832,68.0,77.38,Big East Conference,Villanova,1.0,East,March Madness,1.0,0.0,0.0,0.0,1.0,65.0568,63.8347,Private
2024,B10,67.0,218,68.3,190,125.2,4,119.3,4,94.6,12,100.3,52,55.8098591549296,13,16.4428406681299,142,37.6582278481013,7,41.2852112676056,13.0,21.0214886328247,70.0,49.2681407661165,227.0,29.7103706010589,204.0,14.3441099962839,351.0,54.3292456335935,54.0,31.3266443701226,143.0,53.3018867924528,66.0,40.3553299492386,2.0,71.9616204690832,186.0,9.2749836708034,168.0,47.7465708687133,67.0,31.4669652855543,44.0,72.2846441947566,198.0,6.46900269541779,15.0,34.6830985915493,252.0,36.8399339933993,170.0,64.9233543733093,3.0,54.8418972332016,284.0,0.0788661136118448,298.0,0.0978386220750716,227.0,78.08,Big Ten Conference (Big 10),Purdue,1.0,Midwest,March Madness,1.0,0.0,1.0,1.0,1.0,68.986,67.3768,Public
2014,Amer,67.2,60,69.0,68,118.9,7,117.4,4,88.5,5,88.6,1,53.5394,30,15.3169,25,37.1492,24,41.2186,147.0,20.2802,276.0,50.9006,181.0,28.8192,118.0,22.9204,142.0,54.5133,62.0,22.5664,312.0,52.657,28.0,36.7816,70.0,66.087,298.0,12.455,57.0,44.3485,41.0,28.6195,2.0,68.0683,75.0,7.1084,18.0,35.0806,113.0,29.9546,72.0,54.0438,115.0,49.2366,107.0,0.1449,2.0,0.0662,5.0,76.36,American Athletic Conference (AAC),Louisville,4.0,Midwest,March Madness,1.0,0.0,0.0,0.0,1.0,69.1489,67.4981,Public
2025,SEC,75.3,1,76.1,1,126.8,4,118.4,9,96.5,28,106.2,175,56.6005904681569,10,16.5599304412303,142,33.7252020573108,64,39.3083087304935,30.0,20.0,121.0,45.1266766020864,313.0,34.8733233979136,86.0,19.7539075490522,135.0,53.8077818423678,36.0,26.43831060858,340.0,59.7474348855564,4.0,35.3260869565217,93.0,71.9957081545064,192.0,10.1212121212121,127.0,49.030303030303,98.0,30.3550973654066,19.0,70.9677419354839,118.0,12.0757695343331,343.0,46.5626318009279,35.0,34.6016646848989,44.0,55.4489973844813,91.0,44.6927374301676,24.0,0.0805045658976656,317.0,0.101689977975999,233.0,78.07,Southeastern Conference (SEC),Alabama,2.0,East,March Madness,1.0,0.0,0.0,0.0,1.0,76.2512,74.8553,Public
2020,B12,67.3,233,67.6,248,115.8,8,108.6,28,85.5,2,89.3,3,53.6708111308467,24,18.7454761817133,166,32.6197757390418,41,35.8200118413262,89.0,18.2965299684543,208.0,56.4218116268589,32.0,25.2816584046868,303.0,15.1181968114349,328.0,48.2682792743266,248.0,36.6135239142386,21.0,54.9122807017544,14.0,34.0619307832423,132.0,67.1074380165289,295.0,13.7065637065637,16.0,42.3745173745174,3.0,30.4526748971193,43.0,67.2371638141809,31.0,9.73684210526316,268.0,32.5044404973357,287.0,41.3031161473088,288.0,51.0455104551045,197.0,52.6475037821483,213.0,0.110902555420608,38.0,0.0937273809085667,217.0,78.16,Big 12 Conference,Kansas,-1.0,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5.0,0.0,0.0,0.0,1.0,69.6599,67.6593,Public
2002,CUSA,67.4,194,68.4,211,118.1,7,113.2,6,87.9,3,87.2,1,51.7383,64,17.1142,12,37.7143,53,40.5118,92.0,21.7312,114.0,55.3689,89.0,22.8999,256.0,19.9527,200.0,55.792,56.0,24.2553,243.0,50.7363,53.0,36.2218,88.0,70.9178,96.0,10.2265,77.0,40.4942,1.0,29.5848,6.0,68.2848,118.0,6.2249,22.0,27.8609,261.0,28.4029,47.0,48.7073,282.0,44.8095,2.0,0.069,325.0,0.0657,1.0,76.73,Conference USA (CUSA),Cincinnati,1.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,68.4368,66.9485,Public
2008,ACC,72.5,9,75.4,5,122.1,1,116.2,3,91.9,14,95.3,34,52.9641,49,18.7287,52,42.4359,1,38.0265,128.0,21.3665,99.0,59.8726,5.0,18.7609,337.0,15.1344,331.0,55.3748,37.0,29.4908,143.0,52.1169,46.0,37.2414,78.0,75.6923,12.0,10.5006,81.0,47.8022,135.0,32.6291,48.0,66.7707,59.0,9.8286,225.0,22.6209,339.0,34.2169,164.0,51.92,237.0,50.3299,59.0,0.1069,113.0,0.1042,216.0,77.31,Atlantic Coast Conference (ACC),North Carolina,1.0,East,March Madness,1.0,0.0,0.0,1.0,1.0,76.0195,71.9191,Public
2014,P12,62.8,272,64.1,284,116.5,20,112.5,33,86.4,1,90.0,2,51.7193,76,15.6909,30,36.4135,27,40.9798,154.0,20.6934,258.0,57.2048,26.0,22.1018,285.0,22.4719,164.0,54.2022,72.0,23.3258,289.0,50.7042,79.0,36.3636,83.0,65.8621,305.0,11.5333,86.0,40.2,2.0,31.9778,57.0,71.6332,282.0,7.5544,33.0,26.4249,324.0,26.5066,15.0,57.6305,48.0,44.7165,20.0,0.0904,163.0,0.0722,19.0,77.82,Pac-12 Conference,Arizona,1.0,West,March Madness,1.0,0.0,0.0,0.0,1.0,64.521,63.1175,Public
2015,ACC,58.0,349,58.6,347,115.6,21,110.6,30,85.5,2,86.8,2,50.5688,97,15.739,15,34.2557,72,34.926,232.0,20.054,209.0,57.0144,30.0,22.9317,305.0,17.9326,310.0,49.3432,230.0,32.7242,50.0,49.7255,89.0,35.1967,125.0,72.6384,60.0,13.2776,35.0,40.1114,3.0,30.7568,24.0,64.6091,10.0,7.3725,27.0,27.4744,318.0,36.5724,252.0,53.4826,163.0,49.4382,71.0,0.0926,175.0,0.0852,86.0,78.28,Atlantic Coast Conference (ACC),Virginia,2.0,East,March Madness,1.0,0.0,0.0,0.0,1.0,58.4807,57.5332,Public
2012,B10,66.9,88,67.3,147,118.1,6,110.8,16,88.1,4,89.3,5,52.0946,58,17.5483,30,35.8549,43,38.1081,122.0,20.5973,156.0,58.9083,20.0,20.4943,322.0,17.9597,284.0,51.9503,187.0,30.09,86.0,52.8651,19.0,33.3333,212.0,70.922,115.0,9.3214,148.0,45.1902,67.0,32.5,85.0,69.9499,215.0,7.2089,39.0,26.8919,308.0,34.9345,247.0,53.737,168.0,47.2619,42.0,0.1077,84.0,0.0736,12.0,77.65,Big Ten Conference (Big 10),Ohio State,2.0,East,March Madness,1.0,0.0,0.0,1.0,1.0,67.2467,65.7505,Public
2019,B12,66.6,231,67.3,261,114.1,25,107.8,71,84.1,1,87.7,1,53.4834123222749,57,17.7524849108734,122,27.4957698815567,205,32.8909952606635,185.0,18.372513562387,202.0,51.5732368896926,106.0,30.0542495479204,230.0,22.8217602830606,23.0,44.9358690844759,315.0,32.2423706324635,163.0,52.7757216876388,69.0,36.4953886693017,68.0,73.1988472622478,92.0,15.3592072667217,8.0,41.9488026424443,3.0,29.7794117647059,13.0,69.4481830417227,103.0,6.95780903034789,19.0,35.9715639810427,246.0,40.2565367538234,240.0,52.3232323232323,159.0,49.5339547270306,100.0,0.107991046066145,37.0,0.0920643090563894,216.0,77.09,Big 12 Conference,Texas Tech,3.0,West,March Madness,1.0,0.0,1.0,1.0,1.0,67.7066,66.5403,Public
2008,P10,64.1,209,65.1,246,118.0,7,112.7,13,88.1,5,91.3,8,52.1729,75,18.6199,47,39.3429,10,37.2697,147.0,20.8244,139.0,57.3477,22.0,21.828,321.0,15.8477,323.0,59.5839,3.0,24.5684,299.0,52.2193,44.0,34.7009,181.0,73.6375,46.0,10.8564,68.0,45.381,62.0,32.9181,58.0,68.4512,139.0,6.7885,21.0,27.6334,310.0,27.4817,14.0,54.4367,173.0,50.4662,62.0,0.1123,75.0,0.0763,13.0,77.56,Pac-12 Conference,UCLA,1.0,West,March Madness,1.0,0.0,0.0,1.0,1.0,65.0976,63.1761,Public
2017,BE,64.1,324,65.5,321,122.4,3,117.7,4,92.5,12,96.0,24,57.5205338809035,5,17.0380495247783,72,30.2103250478011,138,34.958932238193,180.0,19.3594818279957,203.0,47.0672903922274,257.0,33.5732277797769,93.0,13.8741134751773,351.0,52.7482269503546,71.0,33.3776595744681,70.0,59.185520361991,2.0,36.8920521945433,85.0,79.0014684287812,3.0,9.00082576383154,169.0,49.1329479768786,161.0,31.1028500619579,18.0,70.3370786516854,169.0,6.60633484162896,11.0,43.2751540041068,31.0,39.990089197225,294.0,52.3316062176166,168.0,56.9739952718676,291.0,0.109772508132278,22.0,0.0779851023024678,74.0,77.64,Big East Conference,Villanova,1.0,East,March Madness,1.0,0.0,0.0,0.0,1.0,65.8287,63.9872,Private
2023,BE,66.6,204,68.4,161,120.8,3,114.8,6,90.9,7,94.0,12,53.9434204886412,33,18.8662437702482,236,38.4382107657316,2,30.8186883840549,201.0,17.8524804177546,203.0,47.5848563968668,283.0,34.5626631853786,73.0,23.7904838064774,7.0,52.9388244702119,106.0,23.2706917233107,356.0,53.6029411764706,50.0,36.2795477903392,62.0,76.0778859527121,37.0,12.7345844504021,25.0,44.3699731903485,9.0,29.7090352220521,14.0,73.4567901234568,281.0,7.72058823529412,81.0,41.7059579939991,67.0,30.4428904428904,15.0,63.2162661737523,8.0,41.7056074766355,17.0,0.091893235063833,172.0,0.0967692026386486,237.0,78.31,Big East Conference,UConn,4.0,West,March Madness,1.0,1.0,1.0,1.0,1.0,68.5693,66.6901,Public
2016,ACC,70.5,60,70.1,115,124.4,1,118.3,2,94.6,21,100.4,94,52.5966,54,15.3771,21,40.65855,3,32.25303,285.0,18.6349,270.0,61.0692,5.0,20.296,342.0,18.0422,287.0,48.9461,221.0,33.0118,43.0,53.8913,21.0,32.7007,259.0,74.6973,32.0,11.5309,60.0,44.6254,36.0,36.2353,261.0,69.6552,146.0,6.5032,10.0,26.7474,338.0,35.6394,183.0,57.3279,58.0,43.7059,13.0,0.096,84.0,0.0803,104.0,77.77,Atlantic Coast Conference (ACC),North Carolina,1.0,East,March Madness,1.0,0.0,1.0,1.0,1.0,70.7158,71.0747,Public
2021,B10,66.6,256,67.6,250,117.6,9,111.6,17,87.9,4,95.8,48,54.6933667083855,25,16.567829482847,58,29.6296296296296,113,30.3504380475595,201.0,17.5694771549694,217.0,53.2265661799341,95.0,29.1097503532737,219.0,17.2338090010977,217.0,54.1163556531284,57.0,28.6498353457739,245.0,53.4531693472091,44.0,38.0776340110906,13.0,76.9072164948454,27.0,10.1123595505618,93.0,42.6101987899741,3.0,32.1626617375231,84.0,76.0290556900726,333.0,7.37937559129612,67.0,33.8548185231539,261.0,31.8610129564193,28.0,57.4578469520104,45.0,41.9790104947526,10.0,0.0631155408870363,336.0,0.0731088348608171,26.0,77.89,Big Ten Conference (Big 10),Michigan,1.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,67.547,66.8217,Public
2018,ACC,59.4,351,60.6,351,115.2,30,110.4,52,85.6,1,88.9,2,52.6843817787419,98,14.0349179078293,5,27.0114942528736,235,24.4577006507592,345.0,14.8926850635129,340.0,52.6500219010074,87.0,32.4572930354796,132.0,17.8104575163399,230.0,47.0588235294118,268.0,35.1307189542484,53.0,50.1251042535446,168.0,38.2945736434108,38.0,75.3880266075388,47.0,12.2893954410307,44.0,42.814667988107,3.0,30.9798270893372,9.0,73.1543624161074,280.0,7.25604670558799,40.0,34.9783080260304,244.0,40.7516147974163,283.0,54.0094339622642,128.0,47.6043276661515,57.0,0.112279343262634,12.0,0.0629151492419934,5.0,77.51,Atlantic Coast Conference (ACC),Virginia,1.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,60.5283,59.1912,Public
2016,B12,69.0,123,69.3,154,120.0,10,114.2,15,90.4,3,96.1,26,55.7404,10,17.8443,160,32.17535,87,38.56607,114.0,19.791,215.0,50.9777,151.0,29.2313,173.0,23.0184,57.0,49.96,182.0,27.0216,267.0,52.6829,33.0,41.3448,5.0,71.3244,122.0,10.5007,100.0,43.3936,18.0,32.4675,62.0,72.327,298.0,8.6411,128.0,32.7554,238.0,32.5199,81.0,54.7368,113.0,47.4676,58.0,0.0938,93.0,0.0927,255.0,77.25,Big 12 Conference,Kansas,1.0,South,March Madness,1.0,0.0,0.0,0.0,1.0,69.2473,68.811,Public
2016,ACC,61.3,348,61.5,351,120.6,8,115.2,11,91.0,7,97.3,38,54.7862,18,15.1172,14,29.90741,164,32.07739,289.0,18.0503,295.0,56.3595,26.0,25.5903,264.0,19.4869,228.0,48.7849,233.0,31.7282,80.0,52.5942,38.0,40.2154,10.0,75.2381,21.0,10.1536,113.0,46.2457,71.0,34.712,170.0,70.1783,185.0,5.8991,6.0,28.3605,322.0,36.6144,226.0,57.1577,63.0,47.619,61.0,0.0872,156.0,0.0872,191.0,77.9,Atlantic Coast Conference (ACC),Virginia,1.0,Midwest,March Madness,1.0,0.0,0.0,0.0,1.0,61.1656,60.6947,Public
2013,B10,66.0,105,67.2,119,120.8,2,116.1,2,91.5,19,92.3,22,54.7692,9,19.2283,132,38.968,7,45.865,7.0,23.7372,24.0,49.0286,259.0,27.2342,187.0,17.7996,292.0,54.2934,96.0,27.907,158.0,52.024,24.0,40.3454,4.0,74.3363,32.0,9.2527,162.0,43.2028,32.0,30.4094,30.0,70.6927,249.0,11.2444,299.0,32.3186,191.0,32.7429,159.0,54.0484,157.0,43.3129,8.0,0.1052,116.0,0.0941,137.0,77.48,Big Ten Conference (Big 10),Indiana,1.0,East,March Madness,1.0,0.0,0.0,0.0,1.0,67.5189,65.7072,Public
2002,ACC,73.7,15,75.0,21,119.2,4,113.2,5,89.9,7,94.3,30,53.0027,29,18.3287,23,36.0518,87,41.5036,72.0,22.1242,96.0,56.6013,58.0,21.2745,278.0,19.0047,246.0,54.3103,95.0,26.685,162.0,51.9185,29.0,37.4138,54.0,72.5616,60.0,13.6106,9.0,43.6673,25.0,31.6597,40.0,68.118,105.0,7.6739,98.0,25.8007,290.0,31.1198,145.0,65.928,10.0,53.1522,108.0,0.1118,96.0,0.0941,96.0,76.73,Atlantic Coast Conference (ACC),Maryland,1.0,East,March Madness,1.0,1.0,1.0,1.0,1.0,75.2758,73.3263,Public
2007,B10,64.9,206,65.1,235,121.0,4,114.2,10,91.7,11,94.9,26,53.7597,38,17.2208,16,34.7356,127,36.5429,166.0,19.2771,214.0,51.0843,177.0,29.6386,134.0,13.6947,335.0,51.5515,154.0,34.7538,23.0,53.5354,19.0,36.1006,116.0,70.2635,138.0,15.5,11.0,44.5,40.0,33.6134,106.0,68.53,123.0,6.9264,33.0,36.4512,114.0,37.3041,270.0,56.6569,129.0,54.0421,134.0,0.1043,120.0,0.0761,19.0,77.37,Big Ten Conference (Big 10),Ohio State,1.0,South,March Madness,1.0,0.0,1.0,1.0,1.0,65.1235,64.2281,Public
2009,BE,67.1,96,68.5,100,116.0,17,111.8,15,86.8,3,91.3,7,51.3083,81,18.1001,50,39.9217,11,46.432,6.0,23.4835,32.0,58.9571,27.0,17.5594,333.0,13.8348,344.0,58.0199,12.0,28.1453,140.0,51.3597,56.0,34.0909,160.0,67.8279,204.0,17.0732,3.0,40.9146,6.0,30.4348,19.0,69.869,232.0,7.8492,108.0,23.0257,336.0,30.3017,86.0,56.9277,102.0,51.464,101.0,0.0826,290.0,0.0953,145.0,78.25,Big East Conference,UConn,1.0,West,March Madness,1.0,0.0,0.0,1.0,1.0,67.6114,65.5863,Public
2021,B10,70.5,79,71.2,88,118.0,8,111.5,18,88.9,7,95.5,41,55.5525013743815,12,18.1363247073838,128,32.20675944334,49,37.9329301814184,30.0,19.0628754505406,135.0,56.5478574289147,36.0,24.3892671205447,318.0,18.1860902255639,170.0,53.4774436090226,81.0,28.3364661654135,256.0,55.4160125588697,14.0,37.2477064220183,30.0,68.9855072463768,236.0,6.89381933438986,263.0,45.0871632329635,20.0,32.8968903436989,122.0,68.7388987566607,65.0,9.34065934065934,225.0,29.9615173172073,320.0,32.6214628937533,38.0,55.6655665566557,77.0,45.0649350649351,38.0,0.0788146456419643,264.0,0.0931445812132306,193.0,77.0,Big Ten Conference (Big 10),Illinois,1.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,71.5738,70.7135,Public
2003,SEC,67.7,132,69.1,146,116.5,5,111.6,10,87.4,4,93.0,13,53.7583,19,20.0752,86,39.6918,12,35.2997,191.0,18.7635,238.0,58.8066,23.0,22.4299,271.0,19.2291,218.0,53.3564,135.0,27.4145,142.0,53.9222,12.0,35.5556,132.0,70.3504,137.0,12.9412,20.0,45.2941,54.0,33.3333,90.0,68.6244,112.0,8.1081,123.0,27.8306,258.0,31.7612,154.0,55.9454,149.0,47.4002,18.0,0.1128,78.0,0.0903,77.0,76.73,Southeastern Conference (SEC),Kentucky,1.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,69.4285,67.5518,Public
2002,B12,77.3,3,78.6,5,118.7,5,114.0,4,89.7,6,94.9,38,54.5416,9,20.4253,98,41.2084,4,35.2239,225.0,18.8452,265.0,61.1675,8.0,19.9873,301.0,17.936,276.0,51.5613,198.0,30.5027,53.0,52.5627,23.0,41.0959,3.0,71.9128,72.0,12.2449,28.0,41.8677,7.0,36.4754,260.0,68.1621,107.0,9.1058,210.0,21.791,319.0,31.1622,148.0,61.3288,49.0,52.5424,100.0,0.1159,69.0,0.1094,225.0,76.73,Big 12 Conference,Kansas,1.0,Midwest,March Madness,1.0,0.0,0.0,1.0,1.0,79.0371,77.6019,Public
2009,BE,65.2,174,67.0,141,121.2,2,115.8,3,92.3,19,96.8,70,52.9426,42,17.987,44,42.0158,2,33.0327,261.0,17.401,308.0,58.2747,32.0,24.3243,263.0,18.5841,259.0,52.2124,169.0,29.2035,107.0,52.8543,25.0,35.4369,107.0,67.5287,219.0,10.084,89.0,45.0726,60.0,32.8849,89.0,70.2341,243.0,7.589,88.0,29.3308,264.0,33.822,205.0,60.835,38.0,55.1852,208.0,0.103,122.0,0.0816,30.0,76.37,Big East Conference,Pittsburgh,1.0,East,March Madness,1.0,0.0,0.0,0.0,1.0,66.9968,64.7792,Public
2018,ACC,69.7,93,70.6,105,122.4,3,118.7,3,93.6,9,97.7,27,55.9222027972028,19,17.5018904895298,119,38.7802971071149,1,34.5716783216783,137.0,18.0070490227491,233.0,52.2909323934636,101.0,29.7020185837872,213.0,14.8680124223602,346.0,52.639751552795,74.0,32.4922360248447,136.0,56.0054907343857,15.0,37.1841155234657,69.0,71.0493046776233,190.0,12.3911587407904,41.0,45.4119223040857,20.0,32.0321469575201,24.0,72.8136882129278,262.0,6.65751544269046,13.0,36.3199300699301,194.0,36.844331641286,150.0,57.6,55.0,56.1128526645768,269.0,0.104630867056972,36.0,0.0798999348435055,94.0,79.09,Atlantic Coast Conference (ACC),Duke,2.0,Midwest,March Madness,1.0,0.0,0.0,0.0,1.0,71.0479,70.0021,Private
2021,Amer,64.4,332,65.3,323,118.3,7,114.7,5,89.6,9,90.0,6,50.3727369542066,154,16.1933325927846,43,39.8214285714286,2,31.2566560170394,177.0,18.5185185185185,157.0,45.8225667527993,302.0,35.6589147286822,53.0,23.5002751788663,12.0,47.1106219042378,292.0,29.389102916896,222.0,48.9871086556169,200.0,34.8484848484849,115.0,73.2538330494038,92.0,14.604462474645,9.0,43.4077079107505,7.0,29.8657718120805,15.0,65.5913978494624,5.0,7.2744014732965,53.0,42.1725239616613,55.0,37.6738305941846,185.0,52.1039603960396,159.0,53.3003300330033,209.0,0.117500401130571,15.0,0.0745485738265388,31.0,77.11,American Athletic Conference (AAC),Houston,2.0,Midwest,March Madness,1.0,0.0,0.0,1.0,1.0,65.975,64.9246,Public
2009,CUSA,65.9,145,68.2,107,112.8,37,109.8,29,84.2,1,85.5,1,50.0919,123,18.082,47,37.6668,30,39.8897,71.0,21.5545,113.0,54.48,105.0,23.9655,272.0,22.7022,68.0,53.5846,119.0,23.7132,299.0,50.6355,73.0,32.5991,238.0,69.0092,168.0,15.1682,8.0,40.0137,2.0,29.9652,11.0,68.6111,150.0,6.8896,52.0,31.296,215.0,28.2619,27.0,53.7283,179.0,48.2119,32.0,0.1295,11.0,0.0857,55.0,78.75,Conference USA (CUSA),Memphis,2.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,67.7431,64.5834,Public
2003,B12,72.2,14,73.9,19,115.0,12,110.2,21,86.4,3,90.6,6,52.6829,35,20.0666,85,39.5104,15,37.7384,127.0,18.9355,228.0,63.4596,3.0,17.6049,319.0,16.0581,313.0,53.6929,122.0,30.249,51.0,53.479,16.0,33.3333,223.0,65.2174,284.0,11.4733,46.0,42.1773,6.0,36.5964,255.0,69.4794,170.0,9.0282,197.0,22.8825,317.0,30.2093,101.0,54.7187,178.0,48.0899,24.0,0.1325,15.0,0.0937,95.0,76.73,Big 12 Conference,Kansas,2.0,West,March Madness,1.0,0.0,1.0,1.0,0.0,74.3408,72.6511,Public
2003,BE,64.7,266,67.9,202,114.8,14,110.5,18,86.2,2,87.7,1,56.4553,5,22.4982,221,36.9863,64,42.3556,50.0,19.3692,203.0,55.3983,90.0,25.2325,207.0,21.2276,133.0,51.7647,198.0,27.0077,155.0,57.3702,3.0,36.3636,86.0,64.0374,302.0,11.3849,49.0,42.9907,15.0,30.7155,10.0,68.9369,128.0,8.794,174.0,32.3896,158.0,32.7429,189.0,65.9574,9.0,54.6921,156.0,0.1207,46.0,0.0891,71.0,76.73,Big East Conference,Pittsburgh,2.0,Midwest,March Madness,1.0,0.0,0.0,0.0,1.0,68.235,64.8023,Public
